Weight,Name,Source,Target
2,Pharrell Williams,Pharrell Williams,Katy Perry
1,Sia,Sia,Katy Perry
10,Snoop Dogg,Snoop Dogg,Katy Perry
1,Tiësto,Tiësto,Katy Perry
1,Megan Thee Stallion,Megan Thee Stallion,Kehlani
1,Post Malone,Post Malone,Kehlani
1,Pusha T,Pusha T,Kehlani
1,Russ,Russ,Kehlani
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Kehlani
1,Kevin Gates,Kevin Gates,Kendrick Lamar
1,Kodak Black,Kodak Black,Kendrick Lamar
6,Lil Wayne,Lil Wayne,Kendrick Lamar
5,Mac Miller,Mac Miller,Kendrick Lamar
1,Machine Gun Kelly,Machine Gun Kelly,Kendrick Lamar
2,Maroon 5,Maroon 5,Kendrick Lamar
1,Nate Dogg,Nate Dogg,Kendrick Lamar
3,Pharrell Williams,Pharrell Williams,Kendrick Lamar
2,Pusha T,Pusha T,Kendrick Lamar
9,SZA,SZA,Kendrick Lamar
1,Sampha,Sampha,Kendrick Lamar
2,Sia,Sia,Kendrick Lamar
3,Snoop Dogg,Snoop Dogg,Kendrick Lamar
2,Summer Walker,Summer Walker,Kendrick Lamar
5,Taylor Swift,Taylor Swift,Kendrick Lamar
1,The Chainsmokers,The Chainsmokers,Kendrick Lamar
8,The Game,The Game,Kendrick Lamar
4,The Weeknd,The Weeknd,Kendrick Lamar
2,Travis Scott,Travis Scott,Kendrick Lamar
2,Tyga,Tyga,Kendrick Lamar
1,Wiz Khalifa,Wiz Khalifa,Kendrick Lamar
1,LE SSERAFIM,LE SSERAFIM,Kep1er
1,NewJeans,NewJeans,Kep1er
1,King Von,King Von,Kevin Gates
1,Kodak Black,Kodak Black,Kevin Gates
2,Lil Durk,Lil Durk,Kevin Gates
2,Mac Miller,Mac Miller,Kevin Gates
1,Polo G,Polo G,Kevin Gates
1,Pusha T,Pusha T,Kevin Gates
1,Rvssian,Rvssian,Kevin Gates
1,Snoop Dogg,Snoop Dogg,Kevin Gates
2,The Game,The Game,Kevin Gates
1,Wiz Khalifa,Wiz Khalifa,Kevin Gates
2,Young Thug,Young Thug,Kevin Gates
5,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Kevin Gates
3,Marshmello,Marshmello,Khalid
1,Megan Thee Stallion,Megan Thee Stallion,Khalid
1,PNAU,PNAU,Khalid
1,Post Malone,Post Malone,Khalid
2,SZA,SZA,Khalid
2,Shawn Mendes,Shawn Mendes,Khalid
1,Summer Walker,Summer Walker,Khalid
2,Swae Lee,Swae Lee,Khalid
1,Tate McRae,Tate McRae,Khalid
1,Tems,Tems,Khalid
2,benny blanco,benny blanco,Khalid
17,Lil Durk,Lil Durk,King Von
3,Polo G,Polo G,King Von
2,Lil Baby,Lil Baby,Kodak Black
3,Lil Durk,Lil Durk,Kodak Black
1,Lil Uzi Vert,Lil Uzi Vert,Kodak Black
1,Lil Wayne,Lil Wayne,Kodak Black
2,Muni Long,Muni Long,Kodak Black
2,Playboi Carti,Playboi Carti,Kodak Black
2,Roddy Ricch,Roddy Ricch,Kodak Black
3,Travis Scott,Travis Scott,Kodak Black
2,XXXTENTACION,XXXTENTACION,Kodak Black
1,Young Thug,Young Thug,Kodak Black
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Kodak Black
1,Ñengo Flow,Ñengo Flow,Kodak Black
1,Lit Killah,Lit Killah,L-Gante
1,Sebastián Yatra,Sebastián Yatra,L-Gante
1,Sofía Reyes,Sofía Reyes,L-Gante
1,TINI,TINI,L-Gante
1,Snoop Dogg,Snoop Dogg,L.V.
1,Luísa Sonza,Luísa Sonza,L7NNON
1,Matuê,Matuê,L7NNON
3,Xamã,Xamã,L7NNON
1,NewJeans,NewJeans,LE SSERAFIM
1,Nile Rodgers,Nile Rodgers,LE SSERAFIM
1,Quevedo,Quevedo,La Pantera
1,Lost Frequencies,Lost Frequencies,Labrinth
1,Nicki Minaj,Nicki Minaj,Labrinth
1,Pusha T,Pusha T,Labrinth
5,Sia,Sia,Labrinth
1,The Weeknd,The Weeknd,Labrinth
3,Zendaya,Zendaya,Labrinth
1,Nicki Minaj,Nicki Minaj,Lady Gaga
1,Nile Rodgers,Nile Rodgers,Lady Gaga
2,Queen,Queen,Lady Gaga
1,Sean Paul,Sean Paul,Lady Gaga
1,Snoop Dogg,Snoop Dogg,Lady Gaga
1,The Weeknd,The Weeknd,Lady Gaga
2,Tiësto,Tiësto,Lady Gaga
1,Mac Miller,Mac Miller,Lana Del Rey
1,Playboi Carti,Playboi Carti,Lana Del Rey
1,Snoop Dogg,Snoop Dogg,Lana Del Rey
2,Taylor Swift,Taylor Swift,Lana Del Rey
8,The Weeknd,The Weeknd,Lana Del Rey
1,Rkomi,Rkomi,Lazza
4,Sfera Ebbasta,Sfera Ebbasta,Lazza
2,thasup,thasup,Lazza
1,Lunay,Lunay,Lenny Tavárez
3,Lyanno,Lyanno,Lenny Tavárez
3,Maluma,Maluma,Lenny Tavárez
1,Manuel Turizo,Manuel Turizo,Lenny Tavárez
1,María Becerra,María Becerra,Lenny Tavárez
2,Nio García,Nio García,Lenny Tavárez
1,Ozuna,Ozuna,Lenny Tavárez
1,Paulo Londra,Paulo Londra,Lenny Tavárez
2,Rauw Alejandro,Rauw Alejandro,Lenny Tavárez
2,Rels B,Rels B,Lenny Tavárez
1,Sebastián Yatra,Sebastián Yatra,Lenny Tavárez
13,Sech,Sech,Lenny Tavárez
3,Zion & Lennox,Zion & Lennox,Lenny Tavárez
27,Lil Durk,Lil Durk,Lil Baby
2,Lil Tjay,Lil Tjay,Lil Baby
3,Lil Uzi Vert,Lil Uzi Vert,Lil Baby
1,Lil Wayne,Lil Wayne,Lil Baby
1,Luciano,Luciano,Lil Baby
1,Megan Thee Stallion,Megan Thee Stallion,Lil Baby
3,NAV,NAV,Lil Baby
2,Nicki Minaj,Nicki Minaj,Lil Baby
1,Ninho,Ninho,Lil Baby
4,Polo G,Polo G,Lil Baby
2,Post Malone,Post Malone,Lil Baby
1,ROSALÍA,ROSALÍA,Lil Baby
2,Roddy Ricch,Roddy Ricch,Lil Baby
1,Rvssian,Rvssian,Lil Baby
1,Sfera Ebbasta,Sfera Ebbasta,Lil Baby
2,The Weeknd,The Weeknd,Lil Baby
2,Travis Scott,Travis Scott,Lil Baby
15,Young Thug,Young Thug,Lil Baby
4,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Lil Baby
1,Yung Gravy,Yung Gravy,Lil Baby
1,iann dior,iann dior,Lil Baby
1,Lil Tjay,Lil Tjay,Lil Durk
3,Lil Uzi Vert,Lil Uzi Vert,Lil Durk
1,Lil Wayne,Lil Wayne,Lil Durk
1,Megan Thee Stallion,Megan Thee Stallion,Lil Durk
6,NAV,NAV,Lil Durk
2,Nicki Minaj,Nicki Minaj,Lil Durk
7,Polo G,Polo G,Lil Durk
3,Roddy Ricch,Roddy Ricch,Lil Durk
1,Snoop Dogg,Snoop Dogg,Lil Durk
3,Summer Walker,Summer Walker,Lil Durk
2,The Kid LAROI,The Kid LAROI,Lil Durk
2,Travis Scott,Travis Scott,Lil Durk
1,XXXTENTACION,XXXTENTACION,Lil Durk
13,Young Thug,Young Thug,Lil Durk
1,Lil Wayne,Lil Wayne,Lil Nas X
1,Megan Thee Stallion,Megan Thee Stallion,Lil Nas X
1,Young Thug,Young Thug,Lil Nas X
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Lil Nas X
1,Lil Wayne,Lil Wayne,Lil Tjay
1,Luar la L,Luar la L,Lil Tjay
6,Polo G,Polo G,Lil Tjay
1,Saweetie,Saweetie,Lil Tjay
2,Sleepy Hallow,Sleepy Hallow,Lil Tjay
1,Summer Walker,Summer Walker,Lil Tjay
1,Swae Lee,Swae Lee,Lil Tjay
2,The Kid LAROI,The Kid LAROI,Lil Tjay
1,Wiz Khalifa,Wiz Khalifa,Lil Tjay
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Lil Tjay
1,Lil Wayne,Lil Wayne,Lil Uzi Vert
4,Mac Miller,Mac Miller,Lil Uzi Vert
1,Megan Thee Stallion,Megan Thee Stallion,Lil Uzi Vert
8,NAV,NAV,Lil Uzi Vert
4,Nicki Minaj,Nicki Minaj,Lil Uzi Vert
2,Pharrell Williams,Pharrell Williams,Lil Uzi Vert
23,Playboi Carti,Playboi Carti,Lil Uzi Vert
3,Post Malone,Post Malone,Lil Uzi Vert
1,Pusha T,Pusha T,Lil Uzi Vert
1,Southside,Southside,Lil Uzi Vert
2,The Weeknd,The Weeknd,Lil Uzi Vert
6,Travis Scott,Travis Scott,Lil Uzi Vert
4,Wiz Khalifa,Wiz Khalifa,Lil Uzi Vert
1,XXXTENTACION,XXXTENTACION,Lil Uzi Vert
3,Yeat,Yeat,Lil Uzi Vert
16,Young Thug,Young Thug,Lil Uzi Vert
2,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Lil Uzi Vert
1,iann dior,iann dior,Lil Uzi Vert
1,Mac Miller,Mac Miller,Lil Wayne
2,Machine Gun Kelly,Machine Gun Kelly,Lil Wayne
64,Nicki Minaj,Nicki Minaj,Lil Wayne
1,Ozuna,Ozuna,Lil Wayne
6,Pharrell Williams,Pharrell Williams,Lil Wayne
1,Polo G,Polo G,Lil Wayne
1,Post Malone,Post Malone,Lil Wayne
1,Pusha T,Pusha T,Lil Wayne
1,Roddy Ricch,Roddy Ricch,Lil Wayne
2,Saweetie,Saweetie,Lil Wayne
2,Sean Paul,Sean Paul,Lil Wayne
2,Shakira,Shakira,Lil Wayne
10,Snoop Dogg,Snoop Dogg,Lil Wayne
1,Swae Lee,Swae Lee,Lil Wayne
38,The Game,The Game,Lil Wayne
3,The Weeknd,The Weeknd,Lil Wayne
2,Travis Scott,Travis Scott,Lil Wayne
36,Tyga,Tyga,Lil Wayne
6,Wiz Khalifa,Wiz Khalifa,Lil Wayne
4,XXXTENTACION,XXXTENTACION,Lil Wayne
3,Young Thug,Young Thug,Lil Wayne
2,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Lil Wayne
1,Yung Gravy,Yung Gravy,Lil Wayne
2,María Becerra,María Becerra,Lit Killah
1,Nicki Nicole,Nicki Nicole,Lit Killah
1,Paulo Londra,Paulo Londra,Lit Killah
4,Tiago PZK,Tiago PZK,Lit Killah
1,SZA,SZA,Lizzo
1,Macklemore,Macklemore,Lost Frequencies
1,Pritam,Pritam,Lost Frequencies
1,Sia,Sia,Lost Frequencies
3,Luísa Sonza,Luísa Sonza,Luan Santana
1,Marília Mendonça,Marília Mendonça,Luan Santana
1,Wesley Safadão,Wesley Safadão,Luan Santana
1,Mora,Mora,Luar la L
1,Nio García,Nio García,Luar la L
1,Ozuna,Ozuna,Luar la L
1,Rauw Alejandro,Rauw Alejandro,Luar la L
1,Ñengo Flow,Ñengo Flow,Luar la L
1,Sfera Ebbasta,Sfera Ebbasta,Luciano
1,Snoop Dogg,Snoop Dogg,Luciano
2,Lyanno,Lyanno,Lunay
1,Mora,Mora,Lunay
1,Nicki Nicole,Nicki Nicole,Lunay
3,Ozuna,Ozuna,Lunay
3,Rauw Alejandro,Rauw Alejandro,Lunay
1,Sech,Sech,Lunay
1,Zion & Lennox,Zion & Lennox,Lunay
1,Álvaro Díaz,Álvaro Díaz,Lunay
1,MC Frog,MC Frog,Luísa Sonza
1,Mari Fernandez,Mari Fernandez,Luísa Sonza
1,Marshmello,Marshmello,Luísa Sonza
1,Marília Mendonça,Marília Mendonça,Luísa Sonza
1,PEDRO SAMPAIO,PEDRO SAMPAIO,Luísa Sonza
2,Xamã,Xamã,Luísa Sonza
1,María Becerra,María Becerra,Lyanno
1,Ozuna,Ozuna,Lyanno
12,Rauw Alejandro,Rauw Alejandro,Lyanno
1,Sech,Sech,Lyanno
1,Zion & Lennox,Zion & Lennox,Lyanno
1,Álvaro Díaz,Álvaro Díaz,Lyanno
1,Ñengo Flow,Ñengo Flow,Lyanno
1,Marcynho Sensação,Marcynho Sensação,MC Danny
1,Zé Felipe,Zé Felipe,MC Danny
1,PEDRO SAMPAIO,PEDRO SAMPAIO,MC Pedrinho
2,Riton,Riton,MNEK
1,Troye Sivan,Troye Sivan,MNEK
1,Maroon 5,Maroon 5,Mac Miller
3,Post Malone,Post Malone,Mac Miller
1,Project Pat,Project Pat,Mac Miller
1,SZA,SZA,Mac Miller
1,Sia,Sia,Mac Miller
19,Wiz Khalifa,Wiz Khalifa,Mac Miller
1,Young Thug,Young Thug,Mac Miller
1,Pusha T,Pusha T,Machine Gun Kelly
1,Snoop Dogg,Snoop Dogg,Machine Gun Kelly
2,The Kid LAROI,The Kid LAROI,Machine Gun Kelly
1,WILLOW,WILLOW,Machine Gun Kelly
2,Wiz Khalifa,Wiz Khalifa,Machine Gun Kelly
4,Young Thug,Young Thug,Machine Gun Kelly
8,blackbear,blackbear,Machine Gun Kelly
4,iann dior,iann dior,Machine Gun Kelly
1,Nirvana,Nirvana,Macklemore
1,Snoop Dogg,Snoop Dogg,Macklemore
1,Tones and I,Tones and I,Macklemore
2,Polo G,Polo G,Mae Muller
2,Sfera Ebbasta,Sfera Ebbasta,Mahmood
2,thasup,thasup,Mahmood
1,Mari Fernandez,Mari Fernandez,Maiara & Maraisa
37,Marília Mendonça,Marília Mendonça,Maiara & Maraisa
1,Zé Felipe,Zé Felipe,Maiara & Maraisa
2,Manuel Turizo,Manuel Turizo,Maluma
2,Megan Thee Stallion,Megan Thee Stallion,Maluma
1,Nicki Minaj,Nicki Minaj,Maluma
1,Olga Merediz,Olga Merediz,Maluma
1,Ozuna,Ozuna,Maluma
1,Quevedo,Quevedo,Maluma
1,Rauw Alejandro,Rauw Alejandro,Maluma
1,Ryan Castro,Ryan Castro,Maluma
1,Sean Paul,Sean Paul,Maluma
1,Sech,Sech,Maluma
4,Shakira,Shakira,Maluma
1,Stephanie Beatriz,Stephanie Beatriz,Maluma
1,Swae Lee,Swae Lee,Maluma
1,The Chainsmokers,The Chainsmokers,Maluma
1,The Weeknd,The Weeknd,Maluma
1,Tyga,Tyga,Maluma
1,XXXTENTACION,XXXTENTACION,Maluma
2,Zion & Lennox,Zion & Lennox,Maluma
2,Ñengo Flow,Ñengo Flow,Maluma
1,Marshmello,Marshmello,Manuel Turizo
1,María Becerra,María Becerra,Manuel Turizo
1,Nio García,Nio García,Manuel Turizo
2,Ozuna,Ozuna,Manuel Turizo
2,Rauw Alejandro,Rauw Alejandro,Manuel Turizo
1,Sean Paul,Sean Paul,Manuel Turizo
3,Sebastián Yatra,Sebastián Yatra,Manuel Turizo
2,Sech,Sech,Manuel Turizo
1,Shakira,Shakira,Manuel Turizo
1,Sofía Reyes,Sofía Reyes,Manuel Turizo
1,TINI,TINI,Manuel Turizo
2,Zion & Lennox,Zion & Lennox,Manuel Turizo
1,Mari Fernandez,Mari Fernandez,Marcynho Sensação
1,Zé Felipe,Zé Felipe,Marcynho Sensação
1,Wesley Safadão,Wesley Safadão,Mari Fernandez
1,Xand Avião,Xand Avião,Mari Fernandez
1,Megan Thee Stallion,Megan Thee Stallion,Maroon 5
1,Nicki Minaj,Nicki Minaj,Maroon 5
2,SZA,SZA,Maroon 5
1,Shakira,Shakira,Maroon 5
1,Snoop Dogg,Snoop Dogg,Maroon 5
1,Tainy,Tainy,Maroon 5
1,Wiz Khalifa,Wiz Khalifa,Maroon 5
1,blackbear,blackbear,Maroon 5
1,Megan Thee Stallion,Megan Thee Stallion,Marshmello
1,Polimá Westcoast,Polimá Westcoast,Marshmello
2,Polo G,Polo G,Marshmello
1,Pritam,Pritam,Marshmello
1,Roddy Ricch,Roddy Ricch,Marshmello
1,Sean Paul,Sean Paul,Marshmello
2,Sleepy Hallow,Sleepy Hallow,Marshmello
2,Southside,Southside,Marshmello
2,The Kid LAROI,The Kid LAROI,Marshmello
2,Tiago PZK,Tiago PZK,Marshmello
1,Tyga,Tyga,Marshmello
2,benny blanco,benny blanco,Marshmello
2,blackbear,blackbear,Marshmello
1,Nicki Nicole,Nicki Nicole,María Becerra
1,Rauw Alejandro,Rauw Alejandro,María Becerra
1,Sofía Reyes,Sofía Reyes,María Becerra
1,TINI,TINI,María Becerra
2,Tiago PZK,Tiago PZK,María Becerra
1,Zion & Lennox,Zion & Lennox,María Becerra
1,Wesley Safadão,Wesley Safadão,Marília Mendonça
3,Rhenzy Feliz,Rhenzy Feliz,Mauro Castillo
3,Stephanie Beatriz,Stephanie Beatriz,Mauro Castillo
1,Nicki Minaj,Nicki Minaj,Megan Thee Stallion
1,Ozuna,Ozuna,Megan Thee Stallion
1,Post Malone,Post Malone,Megan Thee Stallion
1,SZA,SZA,Megan Thee Stallion
2,Tyga,Tyga,Megan Thee Stallion
1,Wiz Khalifa,Wiz Khalifa,Megan Thee Stallion
1,Young Thug,Young Thug,Megan Thee Stallion
3,Nicki Nicole,Nicki Nicole,Mora
1,Quevedo,Quevedo,Mora
2,Sech,Sech,Mora
1,Tainy,Tainy,Mora
1,Álvaro Díaz,Álvaro Díaz,Mora
1,Sebastián Yatra,Sebastián Yatra,Morat
1,TINI,TINI,Morat
2,Nightcrawlers,Nightcrawlers,Mufasa & Hypeman
1,Nile Rodgers,Nile Rodgers,Mufasa & Hypeman
2,Riton,Riton,Mufasa & Hypeman
1,Tiësto,Tiësto,Mufasa & Hypeman
1,Saweetie,Saweetie,Muni Long
3,Playboi Carti,Playboi Carti,NAV
1,Swae Lee,Swae Lee,NAV
2,The Weeknd,The Weeknd,NAV
4,Travis Scott,Travis Scott,NAV
7,Young Thug,Young Thug,NAV
98,Snoop Dogg,Snoop Dogg,Nate Dogg
8,The Game,The Game,Nate Dogg
2,Pharrell Williams,Pharrell Williams,Nicki Minaj
1,Playboi Carti,Playboi Carti,Nicki Minaj
1,Polo G,Polo G,Nicki Minaj
1,Post Malone,Post Malone,Nicki Minaj
1,Pusha T,Pusha T,Nicki Minaj
2,Rvssian,Rvssian,Nicki Minaj
1,Saweetie,Saweetie,Nicki Minaj
1,Sean Paul,Sean Paul,Nicki Minaj
2,Sia,Sia,Nicki Minaj
1,Snoop Dogg,Snoop Dogg,Nicki Minaj
1,Swae Lee,Swae Lee,Nicki Minaj
1,The Game,The Game,Nicki Minaj
4,The Weeknd,The Weeknd,Nicki Minaj
2,Travis Scott,Travis Scott,Nicki Minaj
10,Tyga,Tyga,Nicki Minaj
1,WILLOW,WILLOW,Nicki Minaj
1,Wiz Khalifa,Wiz Khalifa,Nicki Minaj
7,Young Thug,Young Thug,Nicki Minaj
5,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Nicki Minaj
1,Rauw Alejandro,Rauw Alejandro,Nicki Nicole
1,Rels B,Rels B,Nicki Nicole
1,Tiago PZK,Tiago PZK,Nicki Nicole
2,Trueno,Trueno,Nicki Nicole
1,Nile Rodgers,Nile Rodgers,Nightcrawlers
4,Riton,Riton,Nightcrawlers
1,Tiësto,Tiësto,Nightcrawlers
1,Paloma Faith,Paloma Faith,Nile Rodgers
8,Pharrell Williams,Pharrell Williams,Nile Rodgers
2,Rauw Alejandro,Rauw Alejandro,Nile Rodgers
1,Riton,Riton,Nile Rodgers
1,Tiësto,Tiësto,Nile Rodgers
1,Wiz Khalifa,Wiz Khalifa,Nile Rodgers
1,Omah Lay,Omah Lay,Ninho
2,Ozuna,Ozuna,Nio García
2,Rauw Alejandro,Rauw Alejandro,Nio García
1,Zion & Lennox,Zion & Lennox,Nio García
1,Ñengo Flow,Ñengo Flow,Nio García
1,Snoop Dogg,Snoop Dogg,Nirvana
4,Stephanie Beatriz,Stephanie Beatriz,Olga Merediz
1,Ozuna,Ozuna,Omah Lay
1,Sebastián Yatra,Sebastián Yatra,OneRepublic
1,Swedish House Mafia,Swedish House Mafia,OneRepublic
1,PNAU,PNAU,Ozuna
1,Post Malone,Post Malone,Ozuna
1,ROSALÍA,ROSALÍA,Ozuna
1,Rauw Alejandro,Rauw Alejandro,Ozuna
2,Sech,Sech,Ozuna
2,Sfera Ebbasta,Sfera Ebbasta,Ozuna
1,Shakira,Shakira,Ozuna
1,Sia,Sia,Ozuna
2,Snoop Dogg,Snoop Dogg,Ozuna
1,Swae Lee,Swae Lee,Ozuna
1,TINI,TINI,Ozuna
2,Tainy,Tainy,Ozuna
1,Tyga,Tyga,Ozuna
1,XXXTENTACION,XXXTENTACION,Ozuna
3,Zion & Lennox,Zion & Lennox,Ozuna
5,Ñengo Flow,Ñengo Flow,Ozuna
1,Tiësto,Tiësto,PNAU
2,Troye Sivan,Troye Sivan,PNAU
1,SUGA,SUGA,PSY
1,Snoop Dogg,Snoop Dogg,PSY
2,Tyga,Tyga,PSY
1,Paloma Mami,Paloma Mami,Pailita
1,Polimá Westcoast,Polimá Westcoast,Pailita
17,Pusha T,Pusha T,Pharrell Williams
1,Sean Paul,Sean Paul,Pharrell Williams
46,Snoop Dogg,Snoop Dogg,Pharrell Williams
2,Summer Walker,Summer Walker,Pharrell Williams
1,Swae Lee,Swae Lee,Pharrell Williams
5,Swedish House Mafia,Swedish House Mafia,Pharrell Williams
14,The Game,The Game,Pharrell Williams
2,Travis Scott,Travis Scott,Pharrell Williams
3,Tyga,Tyga,Pharrell Williams
2,Wiz Khalifa,Wiz Khalifa,Pharrell Williams
1,Young Thug,Young Thug,Pharrell Williams
2,The Weeknd,The Weeknd,Playboi Carti
3,Travis Scott,Travis Scott,Playboi Carti
1,Young Thug,Young Thug,Playboi Carti
1,Rels B,Rels B,Polimá Westcoast
1,Roddy Ricch,Roddy Ricch,Polo G
1,Southside,Southside,Polo G
3,The Kid LAROI,The Kid LAROI,Polo G
1,Young Thug,Young Thug,Polo G
2,Roddy Ricch,Roddy Ricch,Post Malone
1,Rvssian,Rvssian,Post Malone
1,SZA,SZA,Post Malone
1,Saweetie,Saweetie,Post Malone
1,Shawn Mendes,Shawn Mendes,Post Malone
2,Swae Lee,Swae Lee,Post Malone
2,The Kid LAROI,The Kid LAROI,Post Malone
1,The Weeknd,The Weeknd,Post Malone
3,Tiësto,Tiësto,Post Malone
2,Travis Scott,Travis Scott,Post Malone
2,Tyga,Tyga,Post Malone
3,Young Thug,Young Thug,Post Malone
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Post Malone
15,Wiz Khalifa,Wiz Khalifa,Project Pat
2,Snoop Dogg,Snoop Dogg,Pusha T
1,Stromae,Stromae,Pusha T
3,The Game,The Game,Pusha T
2,Travis Scott,Travis Scott,Pusha T
3,Tyga,Tyga,Pusha T
2,Wiz Khalifa,Wiz Khalifa,Pusha T
1,Young Thug,Young Thug,Pusha T
1,Tiësto,Tiësto,Queen
3,Rauw Alejandro,Rauw Alejandro,ROSALÍA
1,Sech,Sech,ROSALÍA
2,The Weeknd,The Weeknd,ROSALÍA
1,Travis Scott,Travis Scott,ROSALÍA
1,Rvssian,Rvssian,Rauw Alejandro
1,Sebastián Yatra,Sebastián Yatra,Rauw Alejandro
3,Sech,Sech,Rauw Alejandro
1,Shakira,Shakira,Rauw Alejandro
5,Tainy,Tainy,Rauw Alejandro
2,Zion & Lennox,Zion & Lennox,Rauw Alejandro
3,Álvaro Díaz,Álvaro Díaz,Rauw Alejandro
1,Ñengo Flow,Ñengo Flow,Rauw Alejandro
1,Rvssian,Rvssian,Rema
1,Shakira,Shakira,Residente
3,Stephanie Beatriz,Stephanie Beatriz,Rhenzy Feliz
1,Tiësto,Tiësto,Riton
2,Sfera Ebbasta,Sfera Ebbasta,Rkomi
1,thasup,thasup,Rkomi
1,The Game,The Game,Roddy Ricch
1,Tyga,Tyga,Roddy Ricch
1,Young Thug,Young Thug,Roddy Ricch
3,Snoop Dogg,Snoop Dogg,Russ
1,The Game,The Game,Russ
1,Wiz Khalifa,Wiz Khalifa,Russ
1,Sean Paul,Sean Paul,Rvssian
2,Sfera Ebbasta,Sfera Ebbasta,Rvssian
1,Tiago PZK,Tiago PZK,Rvssian
1,Travis Scott,Travis Scott,Rvssian
1,j‐hope,j‐hope,SUGA
3,Summer Walker,Summer Walker,SZA
1,The Weeknd,The Weeknd,SZA
4,Travis Scott,Travis Scott,SZA
1,WILLOW,WILLOW,SZA
1,XXXTENTACION,XXXTENTACION,SZA
1,Sia,Sia,Saweetie
2,Tyga,Tyga,Saweetie
1,Sfera Ebbasta,Sfera Ebbasta,Sean Paul
2,Sia,Sia,Sean Paul
1,Sofía Reyes,Sofía Reyes,Sean Paul
2,Tainy,Tainy,Sean Paul
4,TINI,TINI,Sebastián Yatra
1,Zion & Lennox,Zion & Lennox,Sebastián Yatra
2,Álvaro Díaz,Álvaro Díaz,Sebastián Yatra
2,Tainy,Tainy,Sech
4,Zion & Lennox,Zion & Lennox,Sech
3,thasup,thasup,Sfera Ebbasta
2,Tainy,Tainy,Shawn Mendes
1,Taylor Swift,Taylor Swift,Shawn Mendes
1,The Chainsmokers,The Chainsmokers,Shawn Mendes
1,Tiësto,Tiësto,Shawn Mendes
1,Sofía Reyes,Sofía Reyes,Sia
1,The Chainsmokers,The Chainsmokers,Sia
2,The Weeknd,The Weeknd,Sia
1,Wiz Khalifa,Wiz Khalifa,Sia
41,The Game,The Game,Snoop Dogg
1,Tiësto,Tiësto,Snoop Dogg
2,Tyga,Tyga,Snoop Dogg
49,Wiz Khalifa,Wiz Khalifa,Snoop Dogg
1,Young Thug,Young Thug,Snoop Dogg
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Snoop Dogg
2,benny blanco,benny blanco,Snoop Dogg
1,Zion & Lennox,Zion & Lennox,Sofía Reyes
1,Swae Lee,Swae Lee,Southside
1,Travis Scott,Travis Scott,Southside
2,Young Thug,Young Thug,Southside
1,The Weeknd,The Weeknd,Steve Lacy
1,The Weeknd,The Weeknd,Summer Walker
2,The Weeknd,The Weeknd,Swae Lee
4,Travis Scott,Travis Scott,Swae Lee
2,Tyga,Tyga,Swae Lee
1,Wiz Khalifa,Wiz Khalifa,Swae Lee
1,Wizkid,Wizkid,Swae Lee
1,XXXTENTACION,XXXTENTACION,Swae Lee
2,Young Thug,Young Thug,Swae Lee
1,benny blanco,benny blanco,Swae Lee
4,The Weeknd,The Weeknd,Swedish House Mafia
1,Tiësto,Tiësto,Swedish House Mafia
2,Tiago PZK,Tiago PZK,TINI
2,benny blanco,benny blanco,Tainy
3,Álvaro Díaz,Álvaro Díaz,Tainy
4,Tiësto,Tiësto,Tate McRae
4,Troye Sivan,Troye Sivan,Tate McRae
1,blackbear,blackbear,Tate McRae
2,Wizkid,Wizkid,Tems
1,The Weeknd,The Weeknd,The Chainsmokers
1,Tiësto,Tiësto,The Chainsmokers
9,Tyga,Tyga,The Game
8,Wiz Khalifa,Wiz Khalifa,The Game
1,Young Thug,Young Thug,The Game
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,The Game
4,YoungBoy Never Broke Again,YoungBoy Never Broke Again,The Kid LAROI
1,blackbear,blackbear,The Kid LAROI
9,Travis Scott,Travis Scott,The Weeknd
2,Wiz Khalifa,Wiz Khalifa,The Weeknd
1,XXXTENTACION,XXXTENTACION,The Weeknd
1,Young Thug,Young Thug,The Weeknd
1,Trueno,Trueno,Tiago PZK
1,Zion & Lennox,Zion & Lennox,Tony Dize
2,Ñengo Flow,Ñengo Flow,Tony Dize
1,Wiz Khalifa,Wiz Khalifa,Travis Scott
34,Young Thug,Young Thug,Travis Scott
13,Wiz Khalifa,Wiz Khalifa,Tyga
1,Wizkid,Wizkid,Tyga
2,Young Thug,Young Thug,Tyga
8,Xamã,Xamã,Vulgo FK
1,Xand Avião,Xand Avião,Wesley Safadão
2,Zé Felipe,Zé Felipe,Wesley Safadão
1,Young Thug,Young Thug,Wiz Khalifa
1,blackbear,blackbear,Wiz Khalifa
1,Young Thug,Young Thug,XXXTENTACION
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,XXXTENTACION
